########################################################
## Number of clusters: 4
########################################################
## Cluster: Cluster1
########################################################
## Size: 50
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
## Discards: 1 Retries left: 1000
## Density correction factor estimation: 0.935
########################################################
0.2817001238500633 0.17976203720552597 Cluster1
0.05867339418133394 0.4228228705410584 Cluster1
0.2735079796898656 0.2844148496399978 Cluster1
0.409049482091639 0.1905110468996817 Cluster1
0.3660888097890747 0.20283785380132408 Cluster1
0.2706089941356628 0.2784088990912945 Cluster1
0.4344349082621919 0.08981181150250542 Cluster1
0.3318599276487233 0.3167269734254465 Cluster1
0.3523316883686328 0.2893249140434508 Cluster1
0.39068953379153076 0.13223976397428724 Cluster1
0.2314963787364247 0.22374635767672751 Cluster1
########################################################
## Cluster: Cluster2
########################################################
## Size: 30
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=0.85, stddev=0.05)
##   Normal Distribution (mean=0.35, stddev=0.1)
## Discards: 0 Retries left: 1000
## Density correction factor estimation: 0.9166666666666667
########################################################
0.8298008792785241 0.37517968146772396 Cluster2
0.8818580554798832 0.4351527326243974 Cluster2
0.7742248672321962 0.3478085622880474 Cluster2
0.9332421511013711 0.32334447780376413 Cluster2
0.8259810683898385 0.41757841208236635 Cluster2
0.7866866999873086 0.4047937731674778 Cluster2
0.7933793166911863 0.5457493142482248 Cluster2
0.9142173412876432 0.26988405417428546 Cluster2
0.7882116192917566 0.2550562263126053 Cluster2
0.7548288222465517 0.4887342811413538 Cluster2
0.8865732158158538 0.3559505920754801 Cluster2
0.8437981495835211 0.5053946775587692 Cluster2
0.8155472863289556 0.34945510485221504 Cluster2
0.7918166189599674 0.19291686802272723 Cluster2
0.7890194889833781 0.45991524590690985 Cluster2
0.8595982424932579 0.4135265243679061 Cluster2
0.8478411226938927 0.28603908462157024 Cluster2
0.9050493223925825 0.40104870861923697 Cluster2
0.9075568398314979 0.17292587489098174 Cluster2
0.79999345177065 0.5436447190610186 Cluster2
0.8823083611687498 0.1335182666298322 Cluster2
0.7732996637765258 0.3085549221437365 Cluster2
0.8979908419576902 0.4650003071729201 Cluster2
0.7898908586998251 0.2287498481111747 Cluster2
0.7709635128920452 0.4462481144431817 Cluster2
0.8035172361531393 0.24783122417793857 Cluster2
0.8834641921022754 0.4899618091815619 Cluster2
0.7511159598551381 0.26130832702976925 Cluster2
0.8807056885938871 0.30961159503578883 Cluster2
0.7956334348170004 0.3743089671886213 Cluster2
########################################################
## Cluster: Cluster3
########################################################
## Size: 20
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=0.45, stddev=0.035)
##   Normal Distribution (mean=0.85, stddev=0.035)
## Discards: 0 Retries left: 1000
## Density correction factor estimation: 0.9166666666666667
########################################################
0.4485895052276539 0.8155656456078458 Cluster3
0.4366184458150204 0.8388655611059563 Cluster3
0.4257446371259058 0.8973727525486852 Cluster3
0.5040284679962401 0.8681247128752282 Cluster3
0.4162124704070533 0.8071820484099517 Cluster3
0.48709046613370044 0.8823106430160047 Cluster3
0.42053374413478933 0.8584072189612395 Cluster3
0.49330411244942 0.8120156852312238 Cluster3
0.42601059298476146 0.8417922956329474 Cluster3
0.47138302798834053 0.8379577634123646 Cluster3
0.43021063357497935 0.8264878273698577 Cluster3
0.49126841257426473 0.8464698652882039 Cluster3
0.4621347323188967 0.8668066716102897 Cluster3
0.46427769879664543 0.8362955531295851 Cluster3
0.46261289749574763 0.802214211241117 Cluster3
0.46290460239979686 0.8459041430941436 Cluster3
0.4465949607376427 0.8459190229224638 Cluster3
0.4798605414492936 0.8404128755915203 Cluster3
0.4181067128463457 0.8197250110322486 Cluster3
0.4576124054018473 0.8356919827106654 Cluster3
########################################################
## Cluster: Noise
########################################################
## Size: 10
## Density correction factor: 1.0
## Generators:
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
## Discards: 9 Retries left: 1000
## Density correction factor estimation: 1.7416666666666667
########################################################
0.6152572532678567 0.8826876915360755 Noise
0.34128358990594965 0.6806929539144603 Noise
0.1307377713085368 0.9293748565722275 Noise
0.6633985911786884 0.7118586300163717 Noise
0.8365538092473367 0.7835926657005085 Noise
0.027105963074347206 0.5424195538857653 Noise
0.08349327748860658 0.847454976146193 Noise
0.09697532542898346 0.6256464246235856 Noise
0.981939423279877 0.7160490094142209 Noise
0.6047041327862717 0.13105377164714427 Noise
